t4,x4,y4,z4,q1,q2,q3,q4,img
1533558244789,6.413657,0.000002,-7.167908,0.707059,0.008215,-0.008215,-0.707059,img_0_0_1533558245947901600.png
1533558244891,6.398534,0.000002,-7.168425,0.707071,0.007135,-0.007135,-0.707071,img_0_0_1533558246040313200.png
1533558244996,6.385132,0.000002,-7.169104,0.707080,0.006155,-0.006155,-0.707080,img_0_0_1533558246151567400.png
1533558245065,6.377374,0.000002,-7.169614,0.707085,0.005579,-0.005579,-0.707085,img_0_0_1533558246255136900.png
1533558245212,6.363234,0.000002,-7.170825,0.707092,0.004517,-0.004517,-0.707092,img_0_0_1533558246375322200.png
1533558245299,6.356187,0.000002,-7.171594,0.707096,0.003983,-0.003983,-0.707096,img_0_0_1533558246453603300.png
1533558245404,6.348791,0.000002,-7.172641,0.707106,-0.000728,0.000728,-0.707106,img_0_0_1533558246560291100.png
1533558245506,6.340918,0.000002,-7.176911,0.706872,-0.018206,0.018206,-0.706872,img_0_0_1533558246660608300.png
1533558245620,6.325772,0.000002,-7.187297,0.706576,-0.027384,0.027384,-0.706576,img_0_0_1533558246777430000.png
1533558245767,6.291028,0.000002,-7.209070,0.706366,-0.032353,0.032353,-0.706366,img_0_0_1533558246923192000.png
1533558245836,6.267901,0.000002,-7.222451,0.706315,-0.033454,0.033454,-0.706315,img_0_0_1533558247008199900.png
1533558245944,6.222484,0.000002,-7.246655,0.706464,-0.030137,0.030137,-0.706464,img_0_0_1533558247124302000.png
1533558246037,6.177649,0.000002,-7.246799,0.707082,-0.005965,0.005965,-0.707082,img_0_0_1533558247212759200.png
1533558246166,6.113755,0.000002,-7.234370,0.707051,0.008869,-0.008869,-0.707051,img_0_0_1533558247328965400.png
1533558246226,6.085073,0.000002,-7.229996,0.707000,0.012312,-0.012312,-0.707000,img_0_0_1533558247421973900.png
1533558246373,6.020479,0.000002,-7.223313,0.706934,0.015632,-0.015632,-0.706934,img_0_0_1533558247538150000.png
1533558246433,5.996779,0.000002,-7.221697,0.706931,0.015762,-0.015762,-0.706931,img_0_0_1533558247635783000.png
1533558246571,5.948270,0.000002,-7.219362,0.706952,0.014788,-0.014788,-0.706952,img_0_0_1533558247741077700.png
1533558246652,5.923515,0.000002,-7.218586,0.706972,0.013799,-0.013799,-0.706972,img_0_0_1533558247839041500.png
1533558246790,5.887066,0.000002,-7.217917,0.707007,0.011902,-0.011902,-0.707007,img_0_0_1533558247965277500.png
1533558246841,5.875254,0.000002,-7.217832,0.707018,0.011197,-0.011197,-0.707018,img_0_0_1533558248042550300.png
1533558247024,5.839224,0.000002,-7.218070,0.707052,0.008843,-0.008843,-0.707051,img_0_0_1533558248186076500.png
1533558247090,5.828373,0.000002,-7.218327,0.707061,0.008085,-0.008085,-0.707061,img_0_0_1533558248267700200.png
1533558247231,5.808378,0.000003,-7.219103,0.707076,0.006645,-0.006645,-0.707075,img_0_0_1533558248393794900.png
1533558247288,5.801385,0.000003,-7.219489,0.707080,0.006131,-0.006131,-0.707080,img_0_0_1533558248492941800.png
1533558247420,5.787254,0.000003,-7.220501,0.707089,0.005077,-0.005077,-0.707089,img_0_0_1533558248603409900.png
1533558247495,5.780356,0.000003,-7.221132,0.707092,0.004557,-0.004557,-0.707092,img_0_0_1533558248684625300.png
1533558247621,5.770339,0.000003,-7.222249,0.707097,0.003797,-0.003797,-0.707097,img_0_0_1533558248793508500.png
1533558247708,5.764419,0.000003,-7.223194,0.707101,-0.002994,0.002994,-0.707100,img_0_0_1533558248877301400.png
1533558247816,5.755822,0.000003,-7.228164,0.706838,-0.019489,0.019489,-0.706838,img_0_0_1533558248983331700.png
1533558247885,5.747244,0.000003,-7.234129,0.706649,-0.025437,0.025437,-0.706649,img_0_0_1533558249060077000.png
1533558248008,5.723011,0.000003,-7.249959,0.706428,-0.030981,0.030981,-0.706428,img_0_0_1533558249191305800.png
1533558248104,5.694824,0.000003,-7.266815,0.706335,-0.033038,0.033038,-0.706335,img_0_0_1533558249272586400.png
1533558248191,5.661693,0.000003,-7.285426,0.706287,-0.034051,0.034051,-0.706286,img_0_0_1533558249383765400.png
1533558248284,5.619006,0.000003,-7.300182,0.706904,-0.016942,0.016942,-0.706904,img_0_0_1533558249479056000.png
1533558248401,5.561316,0.000003,-7.290603,0.707100,0.003117,-0.003117,-0.707100,img_0_0_1533558249592744600.png
1533558248491,5.517272,0.000003,-7.282675,0.707027,0.010621,-0.010621,-0.707027,img_0_0_1533558249669604600.png
1533558248611,5.462383,0.000003,-7.275893,0.706950,0.014904,-0.014904,-0.706950,img_0_0_1533558249802531700.png
1533558248692,5.428662,0.000003,-7.273105,0.706932,0.015712,-0.015712,-0.706932,img_0_0_1533558249895053500.png
1533558248830,5.377865,0.000003,-7.270279,0.706944,0.015166,-0.015166,-0.706944,img_0_0_1533558250023425900.png
1533558248926,5.347328,0.000003,-7.269189,0.706966,0.014093,-0.014093,-0.706966,img_0_0_1533558250109964300.png
1533558249055,5.311957,0.000003,-7.268422,0.706999,0.012348,-0.012348,-0.706999,img_0_0_1533558250238634900.png
1533558249151,5.289412,0.000003,-7.268230,0.707021,0.011021,-0.011021,-0.707021,img_0_0_1533558250337528600.png
1533558249253,5.268562,0.000003,-7.268299,0.707041,0.009679,-0.009679,-0.707040,img_0_0_1533558250450036700.png
1533558249346,5.252016,0.000003,-7.268562,0.707055,0.008552,-0.008552,-0.707055,img_0_0_1533558250534267900.png
1533558249436,5.237977,0.000003,-7.268968,0.707066,0.007559,-0.007559,-0.707066,img_0_0_1533558250655736000.png
1533558249559,5.221516,0.000003,-7.269713,0.707078,0.006363,-0.006363,-0.707078,img_0_0_1533558250765125200.png
1533558249691,5.206836,0.000003,-7.270696,0.707087,0.005272,-0.005272,-0.707087,img_0_0_1533558250894536900.png
1533558249775,5.198860,0.000003,-7.271392,0.707091,0.004672,-0.004672,-0.707091,img_0_0_1533558250990529900.png
1533558249937,5.185383,0.000003,-7.274510,0.706981,-0.013358,0.013358,-0.706981,img_0_0_1533558251137922900.png
1533558250024,5.175546,0.000003,-7.280471,0.706731,-0.023060,0.023060,-0.706731,img_0_0_1533558251228440900.png
1533558250120,5.158909,0.000003,-7.290981,0.706518,-0.028858,0.028858,-0.706518,img_0_0_1533558251322622300.png
1533558250198,5.139829,0.000003,-7.302468,0.706406,-0.031481,0.031481,-0.706406,img_0_0_1533558251413623500.png
1533558250297,5.107612,0.000003,-7.320769,0.706320,-0.033343,0.033343,-0.706320,img_0_0_1533558251522707800.png
1533558250429,5.050233,0.000003,-7.348457,0.706778,-0.021565,0.021565,-0.706778,img_0_0_1533558251629224000.png
1533558250546,4.991843,0.000003,-7.342134,0.707107,0.000583,-0.000583,-0.707107,img_0_0_1533558251753951900.png
1533558250639,4.945081,0.000003,-7.333408,0.707042,0.009581,-0.009581,-0.707042,img_0_0_1533558251851229700.png
1533558250741,4.896425,0.000003,-7.326861,0.706961,0.014354,-0.014354,-0.706961,img_0_0_1533558251962613400.png
1533558250813,4.864543,0.000003,-7.323847,0.706932,0.015706,-0.015706,-0.706932,img_0_0_1533558252037652500.png
1533558250933,4.816525,0.000003,-7.320689,0.706927,0.015940,-0.015940,-0.706927,img_0_0_1533558252152365600.png
1533558251023,4.784738,0.000003,-7.319277,0.706943,0.015207,-0.015207,-0.706943,img_0_0_1533558252235729300.png
1533558251140,4.748533,0.000003,-7.318187,0.706973,0.013746,-0.013746,-0.706973,img_0_0_1533558252352446600.png
1533558251236,4.722784,0.000003,-7.317730,0.706998,0.012395,-0.012395,-0.706998,img_0_0_1533558252440476500.png
1533558251329,4.700892,0.000003,-7.317568,0.707020,0.011089,-0.011089,-0.707020,img_0_0_1533558252545756300.png
1533558251425,4.681103,0.000003,-7.317636,0.707039,0.009808,-0.009808,-0.707039,img_0_0_1533558252638521400.png
1533558251545,4.659888,0.000003,-7.317996,0.707058,0.008351,-0.008351,-0.707057,img_0_0_1533558252761446100.png
1533558251602,4.651022,0.000003,-7.318255,0.707065,0.007721,-0.007721,-0.707065,img_0_0_1533558252839023300.png
1533558251740,4.632354,0.000003,-7.319073,0.707078,0.006363,-0.006363,-0.707078,img_0_0_1533558252960349500.png
1533558251839,4.621089,0.000003,-7.319789,0.707085,0.005526,-0.005526,-0.707085,img_0_0_1533558253045201100.png
1533558251947,4.610518,0.000003,-7.320658,0.707091,0.004731,-0.004731,-0.707091,img_0_0_1533558253159863800.png
1533558252034,4.602803,0.000003,-7.322544,0.707034,-0.010164,0.010164,-0.707034,img_0_0_1533558253268910600.png
1533558252181,4.583631,0.000003,-7.333547,0.706623,-0.026166,0.026166,-0.706622,img_0_0_1533558253394201900.png
1533558252277,4.562912,0.000003,-7.345910,0.706450,-0.030470,0.030470,-0.706450,img_0_0_1533558253492719600.png
1533558252370,4.535147,0.000003,-7.361653,0.706349,-0.032722,0.032722,-0.706349,img_0_0_1533558253587860900.png
1533558252445,4.506820,0.000003,-7.376999,0.706301,-0.033751,0.033751,-0.706301,img_0_0_1533558253681579500.png
1533558252571,4.448020,0.000003,-7.397702,0.706931,-0.015760,0.015760,-0.706931,img_0_0_1533558253813779200.png
1533558252694,4.385249,0.000003,-7.387008,0.707090,0.004814,-0.004814,-0.707090,img_0_0_1533558253913828800.png
1533558252796,4.334243,0.000003,-7.378679,0.706998,0.012433,-0.012433,-0.706997,img_0_0_1533558254016002800.png
1533558252886,4.292153,0.000003,-7.373933,0.706941,0.015332,-0.015332,-0.706940,img_0_0_1533558254098178600.png
1533558252979,4.252321,0.000003,-7.370822,0.706920,0.016245,-0.016245,-0.706920,img_0_0_1533558254206323900.png
1533558253108,4.203579,0.000003,-7.368301,0.706934,0.015654,-0.015654,-0.706933,img_0_0_1533558254328117400.png
1533558253210,4.170220,0.000003,-7.367182,0.706959,0.014466,-0.014466,-0.706959,img_0_0_1533558254447802900.png
1533558253270,4.152590,0.000003,-7.366761,0.706975,0.013644,-0.013644,-0.706975,img_0_0_1533558254532683800.png
1533558253447,4.108262,0.000003,-7.366251,0.707019,0.011123,-0.011123,-0.707019,img_0_0_1533558254662030500.png
1533558253585,4.080580,0.000003,-7.366422,0.707046,0.009301,-0.009301,-0.707046,img_0_0_1533558254799122800.png
1533558253672,4.065733,0.000003,-7.366725,0.707059,0.008266,-0.008266,-0.707058,img_0_0_1533558254896458900.png
1533558253801,4.046879,0.000003,-7.367395,0.707073,0.006909,-0.006909,-0.707073,img_0_0_1533558255039998300.png
1533558253948,4.029283,0.000003,-7.368401,0.707085,0.005607,-0.005607,-0.707084,img_0_0_1533558255183316600.png
1533558254023,4.021657,0.000003,-7.368987,0.707089,0.005035,-0.005035,-0.707089,img_0_0_1533558255270013000.png
1533558254164,4.009395,0.000003,-7.370177,0.707095,0.004107,-0.004107,-0.707095,img_0_0_1533558255392878100.png
1533558254248,4.003203,0.000003,-7.370922,0.707098,0.003538,-0.003538,-0.707098,img_0_0_1533558255495284800.png
1533558254386,3.992005,0.000003,-7.376659,0.706820,-0.020124,0.020124,-0.706820,img_0_0_1533558255617217600.png
1533558254440,3.985206,0.000003,-7.381279,0.706674,-0.024729,0.024729,-0.706674,img_0_0_1533558255714637900.png
1533558254557,3.963003,0.000003,-7.395697,0.706449,-0.030492,0.030492,-0.706449,img_0_0_1533558255816414000.png
1533558254674,3.928826,0.000003,-7.415983,0.706331,-0.033118,0.033118,-0.706331,img_0_0_1533558255929635800.png
1533558254791,3.881570,0.000003,-7.441975,0.706280,-0.034188,0.034188,-0.706280,img_0_0_1533558256037359800.png
1533558254881,3.838507,0.000003,-7.446640,0.707047,-0.009186,0.009186,-0.707047,img_0_0_1533558256142776400.png
1533558255010,3.774312,0.000003,-7.434266,0.707066,0.007615,-0.007615,-0.707066,img_0_0_1533558256254947200.png
1533558255094,3.733896,0.000003,-7.427988,0.706994,0.012625,-0.012625,-0.706994,img_0_0_1533558256349056300.png
1533558255217,3.679352,0.000003,-7.422285,0.706936,0.015547,-0.015547,-0.706936,img_0_0_1533558256461276800.png
1533558255322,3.637960,0.000003,-7.419511,0.706932,0.015736,-0.015736,-0.706932,img_0_0_1533558256571081000.png
1533558255451,3.593730,0.000003,-7.417571,0.706955,0.014631,-0.014631,-0.706955,img_0_0_1533558256694968900.png
1533558255547,3.565271,0.000003,-7.416773,0.706980,0.013399,-0.013399,-0.706980,img_0_0_1533558256796742300.png
1533558255640,3.540999,0.000003,-7.416364,0.707003,0.012106,-0.012106,-0.707003,img_0_0_1533558256899203900.png
1533558255745,3.517101,0.000003,-7.416231,0.707026,0.010661,-0.010661,-0.707026,img_0_0_1533558256985493600.png
1533558255865,3.493789,0.000003,-7.416419,0.707048,0.009122,-0.009122,-0.707048,img_0_0_1533558257135278100.png
1533558255952,3.479220,0.000003,-7.416738,0.707060,0.008109,-0.008109,-0.707060,img_0_0_1533558257227946900.png
1533558256102,3.458019,0.000003,-7.417569,0.707076,0.006581,-0.006581,-0.707076,img_0_0_1533558257361628200.png
1533558256189,3.447677,0.000003,-7.418177,0.707083,0.005817,-0.005817,-0.707083,img_0_0_1533558257464172700.png
1533558256309,3.435399,0.000003,-7.419125,0.707090,0.004898,-0.004898,-0.707090,img_0_0_1533558257572909100.png
1533558256387,3.428498,0.000003,-7.419792,0.707093,0.004377,-0.004377,-0.707093,img_0_0_1533558257666468700.png
1533558256516,3.418674,0.000003,-7.420945,0.707098,0.003630,-0.003630,-0.707097,img_0_0_1533558257771399700.png
1533558256582,3.414321,0.000003,-7.421551,0.707099,0.003298,-0.003298,-0.707099,img_0_0_1533558257874821800.png
1533558256717,3.404540,0.000003,-7.426736,0.706845,-0.019232,0.019232,-0.706845,img_0_0_1533558257983272100.png
1533558256771,3.398373,0.000003,-7.431148,0.706693,-0.024176,0.024176,-0.706693,img_0_0_1533558258063236500.png
1533558256912,3.372027,0.000003,-7.448732,0.706427,-0.031003,0.031003,-0.706427,img_0_0_1533558258163308200.png
1533558257008,3.344126,0.000003,-7.465576,0.706334,-0.033050,0.033050,-0.706334,img_0_0_1533558258265966600.png
1533558257140,3.291360,0.000003,-7.494721,0.706360,-0.032494,0.032494,-0.706360,img_0_0_1533558258397611800.png
1533558257242,3.242612,0.000002,-7.495686,0.707084,-0.005651,0.005651,-0.707084,img_0_0_1533558258531105400.png
1533558257362,3.183526,0.000002,-7.484029,0.707058,0.008344,-0.008344,-0.707058,img_0_0_1533558258642105100.png
1533558257488,3.124856,0.000002,-7.475817,0.706964,0.014234,-0.014234,-0.706963,img_0_0_1533558258752002300.png
1533558257590,3.081882,0.000002,-7.471980,0.706935,0.015602,-0.015602,-0.706935,img_0_0_1533558258857300100.png
1533558257707,3.038181,0.000002,-7.469384,0.706941,0.015314,-0.015314,-0.706941,img_0_0_1533558258977859900.png
1533558257803,3.006717,0.000002,-7.468125,0.706961,0.014353,-0.014353,-0.706961,img_0_0_1533558259067233300.png
1533558257896,2.979771,0.000002,-7.467394,0.706984,0.013155,-0.013155,-0.706984,img_0_0_1533558259170739000.png
1533558257995,2.954576,0.000002,-7.467000,0.707009,0.011790,-0.011790,-0.707008,img_0_0_1533558259267289500.png
1533558258121,2.927138,0.000002,-7.466934,0.707035,0.010093,-0.010093,-0.707035,img_0_0_1533558259392280200.png
1533558258223,2.908243,0.000002,-7.467161,0.707052,0.008827,-0.008827,-0.707052,img_0_0_1533558259499304500.png
1533558258334,2.890587,0.000002,-7.467636,0.707066,0.007587,-0.007587,-0.707066,img_0_0_1533558259615405700.png
1533558258424,2.878209,0.000002,-7.468160,0.707075,0.006691,-0.006691,-0.707075,img_0_0_1533558259699242100.png
1533558258529,2.865670,0.000002,-7.468894,0.707083,0.005767,-0.005767,-0.707083,img_0_0_1533558259818054700.png
1533558258625,2.855767,0.000002,-7.469653,0.707089,0.005026,-0.005026,-0.707089,img_0_0_1533558259896578500.png
1533558258715,2.847280,0.000002,-7.471654,0.707029,-0.010523,0.010523,-0.707028,img_0_0_1533558260007750800.png
1533558258811,2.835600,0.000002,-7.477854,0.706745,-0.022614,0.022614,-0.706745,img_0_0_1533558260088698300.png
1533558258931,2.812552,0.000002,-7.491405,0.706487,-0.029596,0.029596,-0.706487,img_0_0_1533558260214576000.png
1533558258994,2.794798,0.000002,-7.501019,0.706402,-0.031561,0.031561,-0.706402,img_0_0_1533558260314289400.png
1533558259132,2.745902,0.000002,-7.527936,0.706297,-0.033832,0.033832,-0.706297,img_0_0_1533558260418107200.png
1533558259204,2.712688,0.000002,-7.544131,0.706529,-0.028591,0.028591,-0.706528,img_0_0_1533558260501633300.png
1533558259330,2.648796,0.000002,-7.540169,0.707107,-0.000072,0.000072,-0.707107,img_0_0_1533558260619259900.png
1533558259417,2.604065,0.000002,-7.531840,0.707048,0.009087,-0.009087,-0.707048,img_0_0_1533558260696113500.png
1533558259516,2.555488,0.000002,-7.525153,0.706963,0.014250,-0.014250,-0.706963,img_0_0_1533558260809112800.png
1533558259609,2.513383,0.000002,-7.521227,0.706923,0.016106,-0.016106,-0.706923,img_0_0_1533558260894514200.png
1533558259726,2.465971,0.000002,-7.518284,0.706920,0.016235,-0.016235,-0.706920,img_0_0_1533558261019510800.png
1533558259834,2.427725,0.000002,-7.516721,0.706942,0.015253,-0.015253,-0.706942,img_0_0_1533558261119125100.png
1533558259942,2.394455,0.000002,-7.515824,0.706972,0.013826,-0.013826,-0.706972,img_0_0_1533558261240144700.png
1533558260029,2.370959,0.000002,-7.515437,0.706995,0.012573,-0.012573,-0.706995,img_0_0_1533558261333743200.png
1533558260179,2.336549,0.000002,-7.515290,0.707030,0.010458,-0.010458,-0.707029,img_0_0_1533558261476743500.png
1533558260272,2.318603,0.000002,-7.515463,0.707046,0.009253,-0.009253,-0.707046,img_0_0_1533558261569737300.png
1533558260395,2.298262,0.000002,-7.515940,0.707064,0.007822,-0.007822,-0.707063,img_0_0_1533558261687535500.png
1533558260446,2.290831,0.000002,-7.516206,0.707069,0.007286,-0.007286,-0.707069,img_0_0_1533558261773309200.png
1533558260581,2.273618,0.000002,-7.517065,0.707081,0.006020,-0.006020,-0.707081,img_0_0_1533558261888865700.png
1533558260671,2.263884,0.000002,-7.517735,0.707087,0.005293,-0.005293,-0.707087,img_0_0_1533558261963673500.png
1533558260788,2.252997,0.000002,-7.518691,0.707093,0.004471,-0.004471,-0.707093,img_0_0_1533558262078070600.png
1533558260875,2.246026,0.000002,-7.519442,0.707096,0.003941,-0.003941,-0.707096,img_0_0_1533558262174999800.png
1533558260959,2.240086,0.000002,-7.520186,0.707098,0.003488,-0.003488,-0.707098,img_0_0_1533558262276004300.png
1533558261049,2.234481,0.000002,-7.521010,0.707103,0.002299,-0.002299,-0.707103,img_0_0_1533558262368802700.png
1533558261175,2.225557,0.000002,-7.526254,0.706834,-0.019644,0.019644,-0.706834,img_0_0_1533558262482687800.png
1533558261283,2.211293,0.000002,-7.536498,0.706562,-0.027765,0.027765,-0.706561,img_0_0_1533558262585152100.png
1533558261385,2.189362,0.000002,-7.550853,0.706404,-0.031513,0.031513,-0.706404,img_0_0_1533558262692977200.png
1533558261481,2.160109,0.000001,-7.568405,0.706321,-0.033319,0.033319,-0.706321,img_0_0_1533558262781894300.png
1533558261595,2.113854,0.000001,-7.593929,0.706359,-0.032502,0.032502,-0.706359,img_0_0_1533558262911834700.png
1533558261694,2.066848,0.000001,-7.595158,0.707081,-0.006104,0.006104,-0.707080,img_0_0_1533558263022528300.png
1533558261823,2.003703,0.000001,-7.582719,0.707054,0.008676,-0.008676,-0.707053,img_0_0_1533558263138365500.png
1533558261925,1.956201,0.000001,-7.575897,0.706975,0.013666,-0.013666,-0.706975,img_0_0_1533558263262561400.png
1533558262054,1.901869,0.000001,-7.570889,0.706936,0.015551,-0.015551,-0.706936,img_0_0_1533558263381592800.png
1533558262117,1.877950,0.000001,-7.569375,0.706937,0.015502,-0.015502,-0.706937,img_0_0_1533558263473177400.png
1533558262270,1.826952,0.000001,-7.567161,0.706965,0.014142,-0.014142,-0.706965,img_0_0_1533558263584240800.png
1533558262330,1.809546,0.000001,-7.566677,0.706980,0.013376,-0.013376,-0.706980,img_0_0_1533558263671709600.png
1533558262492,1.769045,0.000001,-7.566083,0.707019,0.011162,-0.011162,-0.707019,img_0_0_1533558263811543600.png
1533558262582,1.750191,0.000001,-7.566097,0.707037,0.009971,-0.009971,-0.707036,img_0_0_1533558263905700900.png
1533558262699,1.729018,0.000001,-7.566397,0.707055,0.008543,-0.008543,-0.707055,img_0_0_1533558264016329900.png
1533558262804,1.712818,0.000001,-7.566883,0.707068,0.007398,-0.007398,-0.707068,img_0_0_1533558264128228200.png
1533558262942,1.694944,0.000001,-7.567761,0.707081,0.006095,-0.006095,-0.707080,img_0_0_1533558264261732300.png
1533558263023,1.686005,0.000001,-7.568373,0.707086,0.005430,-0.005430,-0.707086,img_0_0_1533558264352326800.png
1533558263128,1.675882,0.000001,-7.569241,0.707091,0.004670,-0.004670,-0.707091,img_0_0_1533558264475639500.png
1533558263209,1.669066,0.000001,-7.569952,0.707095,0.004154,-0.004154,-0.707095,img_0_0_1533558264565078000.png
1533558263332,1.659076,0.000001,-7.573541,0.706920,-0.016265,0.016265,-0.706920,img_0_0_1533558264673155100.png
1533558263413,1.649441,0.000001,-7.579650,0.706701,-0.023955,0.023955,-0.706701,img_0_0_1533558264754735500.png
1533558263533,1.626641,0.000001,-7.594055,0.706460,-0.030243,0.030243,-0.706460,img_0_0_1533558264859333300.png
1533558263617,1.603348,0.000001,-7.607827,0.706363,-0.032433,0.032433,-0.706363,img_0_0_1533558264956714600.png
1533558263722,1.564905,0.000001,-7.629213,0.706294,-0.033894,0.033894,-0.706294,img_0_0_1533558265055826800.png
1533558263800,1.529584,0.000001,-7.645967,0.706694,-0.024162,0.024162,-0.706694,img_0_0_1533558265138619200.png
1533558263920,1.470078,0.000001,-7.640538,0.707107,0.000071,-0.000071,-0.707107,img_0_0_1533558265246168400.png
1533558263974,1.442848,0.000001,-7.635157,0.707080,0.006137,-0.006137,-0.707080,img_0_0_1533558265340837200.png
1533558264115,1.374878,0.000001,-7.625089,0.706964,0.014201,-0.014201,-0.706964,img_0_0_1533558265444519800.png
1533558264211,1.332902,0.000001,-7.621215,0.706930,0.015829,-0.015829,-0.706930,img_0_0_1533558265542106000.png
1533558264331,1.286184,0.000001,-7.618351,0.706931,0.015756,-0.015756,-0.706931,img_0_0_1533558265671322500.png
1533558264403,1.261221,0.000001,-7.617284,0.706945,0.015119,-0.015119,-0.706945,img_0_0_1533558265761013200.png
1533558264523,1.224433,0.000001,-7.616190,0.706976,0.013615,-0.013615,-0.706976,img_0_0_1533558265869444100.png
1533558264580,1.208921,0.000001,-7.615892,0.706991,0.012819,-0.012819,-0.706991,img_0_0_1533558265958852700.png
1533558264739,1.171576,0.000001,-7.615612,0.707027,0.010602,-0.010602,-0.707027,img_0_0_1533558266085045300.png
1533558264811,1.157224,0.000001,-7.615701,0.707041,0.009659,-0.009659,-0.707041,img_0_0_1533558266166986600.png
1533558264934,1.135874,0.000001,-7.616099,0.707059,0.008187,-0.008187,-0.707059,img_0_0_1533558266281516300.png
1533558265075,1.115630,0.000001,-7.616858,0.707075,0.006729,-0.006729,-0.707075,img_0_0_1533558266421196000.png
1533558265147,1.106782,0.000001,-7.617342,0.707081,0.006077,-0.006077,-0.707081,img_0_0_1533558266504616200.png
1533558265279,1.092783,0.000001,-7.618353,0.707089,0.005031,-0.005031,-0.707089,img_0_0_1533558266634413800.png
1533558265336,1.087523,0.000001,-7.618827,0.707092,0.004634,-0.004634,-0.707092,img_0_0_1533558266715143900.png
1533558265453,1.078005,0.000001,-7.619849,0.707096,0.003912,-0.003912,-0.707096,img_0_0_1533558266818596200.png
1533558265579,1.069046,0.000001,-7.622235,0.707016,-0.011313,0.011313,-0.707016,img_0_0_1533558266924302100.png
1533558265654,1.061975,0.000001,-7.626766,0.706790,-0.021164,0.021164,-0.706790,img_0_0_1533558267036417100.png
1533558265756,1.046779,0.000001,-7.636991,0.706548,-0.028102,0.028102,-0.706548,img_0_0_1533558267133710600.png
1533558265885,1.015424,0.000001,-7.656395,0.706370,-0.032284,0.032284,-0.706369,img_0_0_1533558267249171500.png
1533558265960,0.990165,0.000001,-7.670917,0.706314,-0.033486,0.033486,-0.706313,img_0_0_1533558267334334200.png
1533558266089,0.934351,0.000001,-7.697145,0.706831,-0.019761,0.019761,-0.706831,img_0_0_1533558267451260700.png
1533558266176,0.891755,0.000001,-7.692860,0.707098,-0.003502,0.003502,-0.707098,img_0_0_1533558267544278000.png
1533558266296,0.832247,0.000001,-7.681427,0.707043,0.009527,-0.009527,-0.707043,img_0_0_1533558267663860300.png
1533558266356,0.803654,0.000001,-7.677232,0.706992,0.012740,-0.012740,-0.706992,img_0_0_1533558267765027900.png
1533558266494,0.743097,0.000001,-7.671128,0.706933,0.015681,-0.015681,-0.706933,img_0_0_1533558267873167000.png
1533558266590,0.705846,0.000001,-7.668756,0.706933,0.015687,-0.015687,-0.706933,img_0_0_1533558267962371900.png
1533558266698,0.668769,0.000001,-7.667127,0.706953,0.014762,-0.014762,-0.706953,img_0_0_1533558268072673000.png
1533558266794,0.639867,0.000001,-7.666274,0.706977,0.013556,-0.013556,-0.706977,img_0_0_1533558268165983900.png
1533558266899,0.612247,0.000001,-7.665788,0.707003,0.012101,-0.012101,-0.707003,img_0_0_1533558268270565200.png
1533558266980,0.593513,0.000001,-7.665659,0.707022,0.010980,-0.010980,-0.707021,img_0_0_1533558268373992400.png
1533558267130,0.563994,0.000001,-7.665862,0.707049,0.009045,-0.009045,-0.707049,img_0_0_1533558268494674600.png
1533558267229,0.547703,0.000001,-7.666247,0.707063,0.007908,-0.007908,-0.707063,img_0_0_1533558268603341800.png
1533558267364,0.528924,0.000001,-7.667017,0.707076,0.006551,-0.006551,-0.707076,img_0_0_1533558268746011100.png
1533558267457,0.517969,0.000001,-7.667673,0.707084,0.005741,-0.005741,-0.707083,img_0_0_1533558268837494500.png
1533558267574,0.506135,0.000001,-7.668605,0.707090,0.004854,-0.004854,-0.707090,img_0_0_1533558268962691300.png
1533558267655,0.499048,0.000001,-7.669327,0.707101,0.002913,-0.002913,-0.707101,img_0_0_1533558269052597200.png
1533558267784,0.486787,0.000001,-7.674930,0.706829,-0.019834,0.019834,-0.706829,img_0_0_1533558269170122700.png
1533558267874,0.473247,0.000001,-7.683331,0.706595,-0.026896,0.026896,-0.706595,img_0_0_1533558269261803100.png
1533558267976,0.450326,0.000001,-7.697143,0.706425,-0.031056,0.031056,-0.706424,img_0_0_1533558269380821700.png
1533558268084,0.415909,0.000001,-7.716599,0.706325,-0.033251,0.033251,-0.706325,img_0_0_1533558269471808400.png
1533558268195,0.368881,0.000001,-7.741497,0.706323,-0.033276,0.033276,-0.706323,img_0_0_1533558269593666500.png
1533558268324,0.304823,0.000001,-7.740672,0.707105,-0.001779,0.001779,-0.707105,img_0_0_1533558269701161000.png
1533558268420,0.256124,0.000001,-7.731402,0.707052,0.008847,-0.008847,-0.707051,img_0_0_1533558269821050700.png
1533558268504,0.215235,0.000001,-7.725498,0.706979,0.013460,-0.013460,-0.706979,img_0_0_1533558269903768600.png
1533558268630,0.159030,0.000001,-7.720111,0.706926,0.016010,-0.016010,-0.706926,img_0_0_1533558270042951400.png
1533558268750,0.112079,0.000001,-7.717323,0.706928,0.015881,-0.015881,-0.706928,img_0_0_1533558270151764800.png
1533558268867,0.072458,0.000001,-7.715802,0.706954,0.014689,-0.014689,-0.706953,img_0_0_1533558270271890100.png
1533558268921,0.056102,0.000001,-7.715357,0.706969,0.013980,-0.013980,-0.706969,img_0_0_1533558270364238800.png
1533558269062,0.018619,0.000001,-7.714735,0.707005,0.011986,-0.011986,-0.707005,img_0_0_1533558270463359200.png
