timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
253119848,1567042831961585,-1567042578844474,-1567042578843492,5451
253221312,1567042832059974,-1567042578842450,-1567042578843487,7343
253321805,1567042832161590,-1567042578843556,-1567042578843486,7485
253421747,1567042832259951,-1567042578842135,-1567042578843481,7831
253517589,1567042832359921,-1567042578843934,-1567042578843481,3182
253621186,1567042832460154,-1567042578842513,-1567042578843477,7069
253722757,1567042832562444,-1567042578843740,-1567042578843476,8082
253821173,1567042832659957,-1567042578842418,-1567042578843472,7240
253919756,1567042832761620,-1567042578844520,-1567042578843473,5290
254021712,1567042832860039,-1567042578842082,-1567042578843468,7485
254122755,1567042832962175,-1567042578843522,-1567042578843467,8181
254220737,1567042833060203,-1567042578843587,-1567042578843466,8221
254318143,1567042833160548,-1567042578845044,-1567042578843469,5256
254416736,1567042833256068,-1567042578842187,-1567042578843464,5689
254520741,1567042833360439,-1567042578843798,-1567042578843464,8177
254619827,1567042833459083,-1567042578842868,-1567042578843460,7202
254718973,1567042833560019,-1567042578844775,-1567042578843463,7435
254815152,1567042833656091,-1567042578842978,-1567042578843460,4050
254915135,1567042833756818,-1567042578843989,-1567042578843460,4584
255016712,1567042833856144,-1567042578842243,-1567042578843455,5601
255115041,1567042833956444,-1567042578843631,-1567042578843455,4425
255218712,1567042834058745,-1567042578843641,-1567042578843454,7195
255320704,1567042834160324,-1567042578843563,-1567042578843454,7862
255421735,1567042834261033,-1567042578844161,-1567042578843455,9704
255520818,1567042834362854,-1567042578844604,-1567042578843457,5046
255619839,1567042834459403,-1567042578842910,-1567042578843454,6658
255719183,1567042834561862,-1567042578846193,-1567042578843461,7004
255820710,1567042834660491,-1567042578842500,-1567042578843457,5414
255923225,1567042834762455,-1567042578842763,-1567042578843454,7044
256019745,1567042834859055,-1567042578842911,-1567042578843451,7180
256120700,1567042834960517,-1567042578843569,-1567042578843450,7481
256217754,1567042835059325,-1567042578843924,-1567042578843450,4683
256320713,1567042835160208,-1567042578843694,-1567042578843450,8376
256420735,1567042835259923,-1567042578842975,-1567042578843447,7550
256519943,1567042835360935,-1567042578843904,-1567042578843448,5803
256620706,1567042835460175,-1567042578843376,-1567042578843446,7792
256724776,1567042835563973,-1567042578845089,-1567042578843446,11778
256820039,1567042835659625,-1567042578843262,-1567042578843445,7330
256917421,1567042835760382,-1567042578845354,-1567042578843449,4681
257017819,1567042835859386,-1567042578844122,-1567042578843450,5089
257116104,1567042835958220,-1567042578844027,-1567042578843450,3798
257215911,1567042836057009,-1567042578842865,-1567042578843447,3507
257318737,1567042836160511,-1567042578844558,-1567042578843450,5546
257416715,1567042836256677,-1567042578842237,-1567042578843445,4520
257521801,1567042836361034,-1567042578843567,-1567042578843444,8622
257620869,1567042836460495,-1567042578843354,-1567042578843443,7435
257724881,1567042836564135,-1567042578844790,-1567042578843443,11064
257817733,1567042836659814,-1567042578844397,-1567042578843444,4609
257921711,1567042836761119,-1567042578843502,-1567042578843443,8160
258016763,1567042836858178,-1567042578844082,-1567042578843444,5313
258120762,1567042836960660,-1567042578843512,-1567042578843443,7200
258216741,1567042837058850,-1567042578844745,-1567042578843446,5251
258320635,1567042837161584,-1567042578844530,-1567042578843448,7141
258418753,1567042837258116,-1567042578843023,-1567042578843445,7292
258521708,1567042837361447,-1567042578843915,-1567042578843446,8321
258618738,1567042837460541,-1567042578843986,-1567042578843446,4344
258722701,1567042837562157,-1567042578843614,-1567042578843445,8293
258823726,1567042837660850,-1567042578842030,-1567042578843440,9785
258917761,1567042837757424,-1567042578842911,-1567042578843437,6474
259017176,1567042837858646,-1567042578843868,-1567042578843437,4774
259121715,1567042837961183,-1567042578843353,-1567042578843436,7742
259218226,1567042838060452,-1567042578844144,-1567042578843437,3814
259319999,1567042838161206,-1567042578844039,-1567042578843437,5643
259417429,1567042838258760,-1567042578843888,-1567042578843437,5092
259519902,1567042838359346,-1567042578843465,-1567042578843436,8020
259621687,1567042838462113,-1567042578844072,-1567042578843437,7270
259722704,1567042838562363,-1567042578843899,-1567042578843437,8459
259817461,1567042838658476,-1567042578843561,-1567042578843437,5071
259917717,1567042838757348,-1567042578842880,-1567042578843434,6471
260016704,1567042838856038,-1567042578842145,-1567042578843429,5600
260120736,1567042838960254,-1567042578843695,-1567042578843428,8334
260219753,1567042839059436,-1567042578843445,-1567042578843427,7503
260318477,1567042839157379,-1567042578842455,-1567042578843423,7085
260419731,1567042839258997,-1567042578842977,-1567042578843420,7400
260520710,1567042839360198,-1567042578843672,-1567042578843420,8346
260618221,1567042839458938,-1567042578843732,-1567042578843420,5916
260718754,1567042839560032,-1567042578844908,-1567042578843423,7233
260819833,1567042839658980,-1567042578842930,-1567042578843420,7545
260919821,1567042839759354,-1567042578843589,-1567042578843419,8089
261019732,1567042839859412,-1567042578842997,-1567042578843417,6612
261117794,1567042839959714,-1567042578844726,-1567042578843420,5579
261216732,1567042840056564,-1567042578842609,-1567042578843416,5532
261320712,1567042840159896,-1567042578843569,-1567042578843415,8749
261417776,1567042840259448,-1567042578843903,-1567042578843415,4441
261519755,1567042840359649,-1567042578843833,-1567042578843415,7850
261623174,1567042840461801,-1567042578842556,-1567042578843412,7837
261722963,1567042840562722,-1567042578844819,-1567042578843412,10114
261817748,1567042840656086,-1567042578841624,-1567042578843405,6548
261917795,1567042840759613,-1567042578844759,-1567042578843408,5848
262020710,1567042840860172,-1567042578843254,-1567042578843406,7562
262119088,1567042840960423,-1567042578844434,-1567042578843408,6177
262219910,1567042841059450,-1567042578842907,-1567042578843405,6713
262318768,1567042841158089,-1567042578842402,-1567042578843401,6138
262416718,1567042841256160,-1567042578841828,-1567042578843395,4741
262517726,1567042841357689,-1567042578842581,-1567042578843391,5206
262617748,1567042841457491,-1567042578842549,-1567042578843387,5589
262722691,1567042841562822,-1567042578844902,-1567042578843390,9518
262819762,1567042841659248,-1567042578842719,-1567042578843387,6444
262920706,1567042841760482,-1567042578843714,-1567042578843387,7854
263017778,1567042841856502,-1567042578841555,-1567042578843380,5635
263120699,1567042841960222,-1567042578843672,-1567042578843380,8275
263217744,1567042842056660,-1567042578841702,-1567042578843373,5545
263320718,1567042842160173,-1567042578843245,-1567042578843372,7559
263419829,1567042842259384,-1567042578842903,-1567042578843369,6674
263520775,1567042842361477,-1567042578844204,-1567042578843370,6983
263616901,1567042842459576,-1567042578844574,-1567042578843373,3776
263722729,1567042842564675,-1567042578846118,-1567042578843380,8322
263816805,1567042842659596,-1567042578844707,-1567042578843382,3811
263922706,1567042842761476,-1567042578843203,-1567042578843380,8842
264016960,1567042842859661,-1567042578844682,-1567042578843383,3938
264122706,1567042842961509,-1567042578843366,-1567042578843381,9104
264218729,1567042843060242,-1567042578844218,-1567042578843383,5388
264316652,1567042843159450,-1567042578844544,-1567042578843385,3469
264417537,1567042843259756,-1567042578844114,-1567042578843386,3768
264519836,1567042843361505,-1567042578844446,-1567042578843387,5533
264617759,1567042843459851,-1567042578844036,-1567042578843388,3866
264722789,1567042843562316,-1567042578843655,-1567042578843387,8222
264817502,1567042843659697,-1567042578844043,-1567042578843388,3677
264922699,1567042843762190,-1567042578843541,-1567042578843387,8078
265018758,1567042843860769,-1567042578844442,-1567042578843389,4839
265121735,1567042843961464,-1567042578843498,-1567042578843388,7516
265217734,1567042844058521,-1567042578843952,-1567042578843388,6308
265321472,1567042844160562,-1567042578842889,-1567042578843385,7574
265419716,1567042844258797,-1567042578842851,-1567042578843382,7518
265521710,1567042844361165,-1567042578843233,-1567042578843381,7529
265623746,1567042844462763,-1567042578843899,-1567042578843381,9740
265722767,1567042844561928,-1567042578843228,-1567042578843379,8106
265815765,1567042844654944,-1567042578841837,-1567042578843373,5294
265920752,1567042844760141,-1567042578843606,-1567042578843373,8412
266018496,1567042844859049,-1567042578843634,-1567042578843372,6133
266118144,1567042844957306,-1567042578842622,-1567042578843369,6898
266218506,1567042845059422,-1567042578844040,-1567042578843370,6226
266318736,1567042845160182,-1567042578844624,-1567042578843372,6335
266419825,1567042845259284,-1567042578843236,-1567042578843371,7530
266519736,1567042845359397,-1567042578843747,-1567042578843371,8148
266614290,1567042845456587,-1567042578844049,-1567042578843372,3483
266718213,1567042845559039,-1567042578844534,-1567042578843374,7393
266814456,1567042845655023,-1567042578842539,-1567042578843370,3910
266919895,1567042845759234,-1567042578843320,-1567042578843369,7941
267017746,1567042845858850,-1567042578843794,-1567042578843369,5359
267119852,1567042845959386,-1567042578843549,-1567042578843369,8000
267219902,1567042846058878,-1567042578843008,-1567042578843366,8034
267317791,1567042846159311,-1567042578844649,-1567042578843369,6225
267416777,1567042846258254,-1567042578843749,-1567042578843369,4523
267519743,1567042846359219,-1567042578843619,-1567042578843369,8265
267619477,1567042846458841,-1567042578843007,-1567042578843366,7262
267723256,1567042846562169,-1567042578844221,-1567042578843366,10611
267817880,1567042846659310,-1567042578843819,-1567042578843367,4757
267917722,1567042846757313,-1567042578842377,-1567042578843363,5545
268016709,1567042846856307,-1567042578841881,-1567042578843357,4538
268118706,1567042846957797,-1567042578842355,-1567042578843353,6506
268220075,1567042847058861,-1567042578842419,-1567042578843349,7244
268316257,1567042847158179,-1567042578843980,-1567042578843350,4094
268417738,1567042847258940,-1567042578843914,-1567042578843350,5402
268518703,1567042847357752,-1567042578842314,-1567042578843346,6507
268616014,1567042847457665,-1567042578843571,-1567042578843345,3791
268720713,1567042847560018,-1567042578843348,-1567042578843344,8065
268817723,1567042847656893,-1567042578841786,-1567042578843338,5204
268917717,1567042847757712,-1567042578842803,-1567042578843335,5588
269017709,1567042847856738,-1567042578841715,-1567042578843329,5346
269118777,1567042847960071,-1567042578844520,-1567042578843332,6430
269217737,1567042848057558,-1567042578842605,-1567042578843328,5543
269321709,1567042848161414,-1567042578843751,-1567042578843328,8066
269416777,1567042848257900,-1567042578843799,-1567042578843328,5328
269521704,1567042848361377,-1567042578843792,-1567042578843329,8216
269618754,1567042848457983,-1567042578842942,-1567042578843326,7405
269724811,1567042848563737,-1567042578844553,-1567042578843326,11249
269818728,1567042848657891,-1567042578842831,-1567042578843323,7315
269920387,1567042848761395,-1567042578844410,-1567042578843325,6783
270020764,1567042848860109,-1567042578842935,-1567042578843323,7161
270120560,1567042848961294,-1567042578844458,-1567042578843325,7426
270218703,1567042849058489,-1567042578842226,-1567042578843320,4859
270317752,1567042849157222,-1567042578842732,-1567042578843317,6503
270418699,1567042849258342,-1567042578842909,-1567042578843315,6509
270517710,1567042849357569,-1567042578843109,-1567042578843313,6478
270621713,1567042849460003,-1567042578842168,-1567042578843308,7735
270722703,1567042849561918,-1567042578843620,-1567042578843308,8789
270821649,1567042849660396,-1567042578842302,-1567042578843303,7082
270919848,1567042849760866,-1567042578843974,-1567042578843304,5891
271015728,1567042849855160,-1567042578842029,-1567042578843299,5167
271117706,1567042849957242,-1567042578842629,-1567042578843296,6157
271225729,1567042850064658,-1567042578844714,-1567042578843296,11565
271321714,1567042850160863,-1567042578843050,-1567042578843294,7774
271421474,1567042850259987,-1567042578842194,-1567042578843289,7340
271519848,1567042850361061,-1567042578844072,-1567042578843290,5696
271618735,1567042850458034,-1567042578842927,-1567042578843288,7232
271718806,1567042850559793,-1567042578844482,-1567042578843290,6961
271815103,1567042850657831,-1567042578844537,-1567042578843293,3597
271918340,1567042850756955,-1567042578842235,-1567042578843288,7218
272019734,1567042850859199,-1567042578842800,-1567042578843286,6648
272118445,1567042850960220,-1567042578844691,-1567042578843289,5811
272218295,1567042851059375,-1567042578844084,-1567042578843290,5984
272318306,1567042851160381,-1567042578844850,-1567042578843294,5529
272415118,1567042851255879,-1567042578842783,-1567042578843291,4017
272518435,1567042851356913,-1567042578842072,-1567042578843286,7166
272619724,1567042851458633,-1567042578843042,-1567042578843284,8245
272724710,1567042851563699,-1567042578843439,-1567042578843283,8878
272819819,1567042851659144,-1567042578842701,-1567042578843280,6642
272920708,1567042851759921,-1567042578843496,-1567042578843280,8543
273016791,1567042851858455,-1567042578844336,-1567042578843282,5313
273120766,1567042851960056,-1567042578843492,-1567042578843281,8380
273217738,1567042852059279,-1567042578843868,-1567042578843282,4633
273319291,1567042852160103,-1567042578844191,-1567042578843283,6737
273415434,1567042852258012,-1567042578844546,-1567042578843286,3914
273520723,1567042852360397,-1567042578843364,-1567042578843285,7359
273617744,1567042852458879,-1567042578843880,-1567042578843286,5468
273723852,1567042852562708,-1567042578844212,-1567042578843286,10703
273819740,1567042852658728,-1567042578842742,-1567042578843283,7487
273920736,1567042852760362,-1567042578843290,-1567042578843282,7307
274015899,1567042852855982,-1567042578842030,-1567042578843277,3871
274120703,1567042852960472,-1567042578843673,-1567042578843277,7787
274217760,1567042853059181,-1567042578844025,-1567042578843278,5187
274321747,1567042853159679,-1567042578842473,-1567042578843274,9061
274416717,1567042853256469,-1567042578842032,-1567042578843269,4532
274520751,1567042853359863,-1567042578843109,-1567042578843268,7967
274616034,1567042853456972,-1567042578842884,-1567042578843265,3871
274721725,1567042853561344,-1567042578843810,-1567042578843266,8361
274819834,1567042853658769,-1567042578842747,-1567042578843263,7488
274920703,1567042853759971,-1567042578843090,-1567042578843261,7623
275019748,1567042853858728,-1567042578842753,-1567042578843259,7515
275122712,1567042853962407,-1567042578843983,-1567042578843260,8552
275220757,1567042854060215,-1567042578843255,-1567042578843258,7572
275320974,1567042854161020,-1567042578843793,-1567042578843259,7472
275418737,1567042854259838,-1567042578843681,-1567042578843259,5139
275522701,1567042854361330,-1567042578843231,-1567042578843258,9181
275620353,1567042854459670,-1567042578842933,-1567042578843255,7210
275724782,1567042854563705,-1567042578844252,-1567042578843255,10652
275818748,1567042854659694,-1567042578843669,-1567042578843255,5425
275916708,1567042854759383,-1567042578845246,-1567042578843260,5121
276019752,1567042854859644,-1567042578842873,-1567042578843258,5940
276121715,1567042854961308,-1567042578843349,-1567042578843257,7490
276221713,1567042855059688,-1567042578842012,-1567042578843252,8049
276321772,1567042855161320,-1567042578843151,-1567042578843250,7175
276417955,1567042855259649,-1567042578843687,-1567042578843250,3965
276521778,1567042855361335,-1567042578843271,-1567042578843249,7400
276617803,1567042855459367,-1567042578844799,-1567042578843252,6307
276722743,1567042855562128,-1567042578843493,-1567042578843252,8195
276821178,1567042855659709,-1567042578842186,-1567042578843247,7289
276921708,1567042855761345,-1567042578843301,-1567042578843246,7305
277017695,1567042855857766,-1567042578843249,-1567042578843245,6335
277121772,1567042855961954,-1567042578843810,-1567042578843246,7229
277221174,1567042856059667,-1567042578842211,-1567042578843241,7415
277317491,1567042856159529,-1567042578843664,-1567042578843241,3230
277421159,1567042856259732,-1567042578842226,-1567042578843237,7284
277518229,1567042856360154,-1567042578844765,-1567042578843240,5659
277615733,1567042856454882,-1567042578841728,-1567042578843235,5136
277722385,1567042856561550,-1567042578844322,-1567042578843235,10309
277818459,1567042856660325,-1567042578845012,-1567042578843239,6270
277918148,1567042856760258,-1567042578844814,-1567042578843242,5387
278016709,1567042856855600,-1567042578841867,-1567042578843237,5931
278118117,1567042856960469,-1567042578843775,-1567042578843237,2825
278218410,1567042857056933,-1567042578842254,-1567042578843233,7441
278318343,1567042857160143,-1567042578844389,-1567042578843235,5157
278415896,1567042857254839,-1567042578841686,-1567042578843229,5200
278519739,1567042857359216,-1567042578843578,-1567042578843229,8178
278619746,1567042857459380,-1567042578842783,-1567042578843226,6265
278719023,1567042857561654,-1567042578846148,-1567042578843233,6914
278819738,1567042857659359,-1567042578843354,-1567042578843232,7445
278919054,1567042857760314,-1567042578844180,-1567042578843234,5383
279019743,1567042857859360,-1567042578842753,-1567042578843231,6240
279123542,1567042857961198,-1567042578841364,-1567042578843224,7393
279219742,1567042858058943,-1567042578843016,-1567042578843222,7606
279320703,1567042858160223,-1567042578843293,-1567042578843221,7522
279419179,1567042858258216,-1567042578842633,-1567042578843218,7171
279519068,1567042858360327,-1567042578844082,-1567042578843219,5625
279619978,1567042858459276,-1567042578842586,-1567042578843216,6555
279721736,1567042858563023,-1567042578844378,-1567042578843218,6161
279816125,1567042858658788,-1567042578844389,-1567042578843221,3428
279917717,1567042858757481,-1567042578842580,-1567042578843217,5600
280016738,1567042858856283,-1567042578841749,-1567042578843212,4376
280116697,1567042858956152,-1567042578842537,-1567042578843208,6143
280215846,1567042859056771,-1567042578842658,-1567042578843205,3444
280319916,1567042859159457,-1567042578843421,-1567042578843205,7447
280417751,1567042859257080,-1567042578842061,-1567042578843200,5442
280516072,1567042859357186,-1567042578843063,-1567042578843199,3877
280618768,1567042859458284,-1567042578842639,-1567042578843196,6225
280720748,1567042859560431,-1567042578843697,-1567042578843196,8007
280820189,1567042859659143,-1567042578842475,-1567042578843193,7020
280917793,1567042859757347,-1567042578842309,-1567042578843189,5464
281016831,1567042859855758,-1567042578841813,-1567042578843184,5748
281121765,1567042859961121,-1567042578843689,-1567042578843184,8643
281218815,1567042860060295,-1567042578844096,-1567042578843186,5210
281320687,1567042860161140,-1567042578844232,-1567042578843188,7537
281420833,1567042860259885,-1567042578842683,-1567042578843185,7241
281521707,1567042860361000,-1567042578843379,-1567042578843184,8141
281616379,1567042860455789,-1567042578842056,-1567042578843180,5271
281725010,1567042860563549,-1567042578843980,-1567042578843180,10875
281818739,1567042860659759,-1567042578843715,-1567042578843180,5367
281921708,1567042860761214,-1567042578843706,-1567042578843181,8379
282019748,1567042860859822,-1567042578842691,-1567042578843178,5212
282121723,1567042860960736,-1567042578842941,-1567042578843176,7830
282218728,1567042861060516,-1567042578844090,-1567042578843177,4580
282319814,1567042861160634,-1567042578843787,-1567042578843178,5911
282423848,1567042861262770,-1567042578843731,-1567042578843178,9585
282517712,1567042861357098,-1567042578842570,-1567042578843175,6339
282619764,1567042861459765,-1567042578842943,-1567042578843173,5863
282718527,1567042861559682,-1567042578844715,-1567042578843177,6891
282819758,1567042861659848,-1567042578842891,-1567042578843175,5580
282921793,1567042861761036,-1567042578843022,-1567042578843173,7510
283017418,1567042861858028,-1567042578843253,-1567042578843172,5174
283121713,1567042861960781,-1567042578842946,-1567042578843170,7731
283221656,1567042862059916,-1567042578842100,-1567042578843166,7659
283319833,1567042862161145,-1567042578844065,-1567042578843167,5485
283419762,1567042862259497,-1567042578843494,-1567042578843167,7496
283522700,1567042862361783,-1567042578844943,-1567042578843167,11714
283618731,1567042862459998,-1567042578844051,-1567042578843168,5544
283719742,1567042862558838,-1567042578843396,-1567042578843168,8579
283816701,1567042862654652,-1567042578841099,-1567042578843160,6274
283918485,1567042862757119,-1567042578842291,-1567042578843156,7271
284017979,1567042862857699,-1567042578843029,-1567042578843155,6596
284116703,1567042862957093,-1567042578843063,-1567042578843153,5323
284214392,1567042863056241,-1567042578843415,-1567042578843153,3113
284318582,1567042863157179,-1567042578842275,-1567042578843149,7334
284418163,1567042863259167,-1567042578844000,-1567042578843150,5971
284523122,1567042863361632,-1567042578843319,-1567042578843149,9596
284617935,1567042863458978,-1567042578844270,-1567042578843151,6432
284723072,1567042863562352,-1567042578844250,-1567042578843153,9918
284819322,1567042863657865,-1567042578842436,-1567042578843150,7764
284920763,1567042863759995,-1567042578843354,-1567042578843149,8221
285020753,1567042863860057,-1567042578841950,-1567042578843144,5271
285119466,1567042863959929,-1567042578844026,-1567042578843145,7102
285219953,1567042864058975,-1567042578842302,-1567042578843141,6536
285320707,1567042864160091,-1567042578843346,-1567042578843141,7903
285417738,1567042864258679,-1567042578843539,-1567042578843140,5174
285520712,1567042864359954,-1567042578843417,-1567042578843140,8328
285617720,1567042864457685,-1567042578843145,-1567042578843139,6338
285722750,1567042864561954,-1567042578842857,-1567042578843136,7285
285817709,1567042864656359,-1567042578841437,-1567042578843130,5546
285917792,1567042864759288,-1567042578844040,-1567042578843131,5055
286017711,1567042864856716,-1567042578841876,-1567042578843126,5712
286116826,1567042864958466,-1567042578843594,-1567042578843126,3883
286217790,1567042865056825,-1567042578841891,-1567042578843121,5671
286320701,1567042865159970,-1567042578843125,-1567042578843120,7690
286417722,1567042865256630,-1567042578841795,-1567042578843115,5743
286515997,1567042865358181,-1567042578843721,-1567042578843116,3050
286617808,1567042865457064,-1567042578842133,-1567042578843112,5733
286722727,1567042865562855,-1567042578844680,-1567042578843115,9081
286819896,1567042865658574,-1567042578842501,-1567042578843112,7625
286915915,1567042865758284,-1567042578844023,-1567042578843114,3286
287020842,1567042865859591,-1567042578842368,-1567042578843110,7207
287116681,1567042865959191,-1567042578845135,-1567042578843115,5215
287220751,1567042866060139,-1567042578843092,-1567042578843114,7372
287317756,1567042866157061,-1567042578842575,-1567042578843111,6519
287416997,1567042866259223,-1567042578844244,-1567042578843114,4014
287520766,1567042866361218,-1567042578844048,-1567042578843115,7173
287620755,1567042866459766,-1567042578842809,-1567042578843113,7569
287724557,1567042866564591,-1567042578845125,-1567042578843113,10175
287820705,1567042866659706,-1567042578842778,-1567042578843111,7532
287922757,1567042866761755,-1567042578844221,-1567042578843111,10441
288019728,1567042866859616,-1567042578842811,-1567042578843109,5822
288121711,1567042866960891,-1567042578842979,-1567042578843108,7571
288219718,1567042867059476,-1567042578842696,-1567042578843105,5852
288323751,1567042867161990,-1567042578843010,-1567042578843104,9520
288421744,1567042867259510,-1567042578841818,-1567042578843099,8072
288521527,1567042867360482,-1567042578843531,-1567042578843099,9133
288617539,1567042867459493,-1567042578843789,-1567042578843099,3648
288722778,1567042867561998,-1567042578843399,-1567042578843099,8337
288819816,1567042867659485,-1567042578842685,-1567042578843097,5917
288917358,1567042867759278,-1567042578843433,-1567042578843096,3005
289019854,1567042867859512,-1567042578842732,-1567042578843094,6127
289122442,1567042867961326,-1567042578842852,-1567042578843092,7915
289214819,1567042868056037,-1567042578843034,-1567042578843091,3599
289318974,1567042868159909,-1567042578844239,-1567042578843093,6584
289419914,1567042868258519,-1567042578842506,-1567042578843090,7499
289518241,1567042868357034,-1567042578842177,-1567042578843086,6746
289616049,1567042868455368,-1567042578841864,-1567042578843081,5062
289718710,1567042868559165,-1567042578844109,-1567042578843083,7276
289819774,1567042868658612,-1567042578842581,-1567042578843080,7444
289920709,1567042868759857,-1567042578843330,-1567042578843079,8342
290015761,1567042868855423,-1567042578842223,-1567042578843076,5090
290114343,1567042868956026,-1567042578843502,-1567042578843076,3619
290213967,1567042869055248,-1567042578842934,-1567042578843074,3284
290318239,1567042869160291,-1567042578843856,-1567042578843075,3587
290415756,1567042869255323,-1567042578842128,-1567042578843071,5091
290520758,1567042869359728,-1567042578843570,-1567042578843071,9179
290619840,1567042869458478,-1567042578842462,-1567042578843068,7624
290723315,1567042869561654,-1567042578842051,-1567042578843064,7404
290816740,1567042869657838,-1567042578843605,-1567042578843064,4993
290915893,1567042869757180,-1567042578843549,-1567042578843064,4496
291017807,1567042869858753,-1567042578843758,-1567042578843065,5600
291121712,1567042869960523,-1567042578843029,-1567042578843064,8414
291219748,1567042870059269,-1567042578843083,-1567042578843062,7092
291323452,1567042870161065,-1567042578841480,-1567042578843056,7713
291419834,1567042870258591,-1567042578842505,-1567042578843053,7473
291520700,1567042870360062,-1567042578843339,-1567042578843053,7932
291619195,1567042870459208,-1567042578842890,-1567042578843051,5733
291723842,1567042870562776,-1567042578842762,-1567042578843049,7627
291815802,1567042870656809,-1567042578842806,-1567042578843047,3517
291920705,1567042870760348,-1567042578843321,-1567042578843046,7334
292016706,1567042870856020,-1567042578841545,-1567042578843041,4434
292117758,1567042870957101,-1567042578842096,-1567042578843037,5477
292217708,1567042871057214,-1567042578842185,-1567042578843033,5337
292320697,1567042871160113,-1567042578843361,-1567042578843033,7869
292415963,1567042871256717,-1567042578842717,-1567042578843031,3512
292517721,1567042871357405,-1567042578842482,-1567042578843028,5564
292615921,1567042871456971,-1567042578842836,-1567042578843026,3551
292720704,1567042871560396,-1567042578843786,-1567042578843027,8167
292817731,1567042871657008,-1567042578841982,-1567042578843023,5389
292922758,1567042871761498,-1567042578843393,-1567042578843023,9284
293020875,1567042871860185,-1567042578843035,-1567042578843022,7429
293120378,1567042871961168,-1567042578844130,-1567042578843024,6658
293218761,1567042872058207,-1567042578843114,-1567042578843023,7312
293321713,1567042872161066,-1567042578843556,-1567042578843023,8371
293418746,1567042872259735,-1567042578843540,-1567042578843024,5078
293521713,1567042872360950,-1567042578843536,-1567042578843024,8572
293620970,1567042872459836,-1567042578843653,-1567042578843025,9553
293724916,1567042872563488,-1567042578844151,-1567042578843025,11151
293816708,1567042872655619,-1567042578841691,-1567042578843019,5540
293920566,1567042872760967,-1567042578844147,-1567042578843022,7470
294018701,1567042872858124,-1567042578842624,-1567042578843019,6380
294118165,1567042872960030,-1567042578844156,-1567042578843021,4558
294219815,1567042873058572,-1567042578842542,-1567042578843019,7459
294319712,1567042873159101,-1567042578843461,-1567042578843019,8122
294421824,1567042873260972,-1567042578842987,-1567042578843018,7657
294521719,1567042873360586,-1567042578842678,-1567042578843016,7598
294621970,1567042873463768,-1567042578845536,-1567042578843022,7452
294722758,1567042873561702,-1567042578843257,-1567042578843021,8603
294821888,1567042873660419,-1567042578842306,-1567042578843018,7526
294919740,1567042873760723,-1567042578843781,-1567042578843019,5574
295021642,1567042873860253,-1567042578842309,-1567042578843016,7374
295117700,1567042873957097,-1567042578842582,-1567042578843013,6348
295221501,1567042874060276,-1567042578842385,-1567042578843010,7199
295314348,1567042874156785,-1567042578844021,-1567042578843012,3145
295418152,1567042874257564,-1567042578842797,-1567042578843010,6746
295514350,1567042874356652,-1567042578844078,-1567042578843012,3531
295619742,1567042874458444,-1567042578842435,-1567042578843009,7444
295722224,1567042874562666,-1567042578845088,-1567042578843014,9270
295819758,1567042874658431,-1567042578842455,-1567042578843011,7545
295914228,1567042874755929,-1567042578843492,-1567042578843012,3560
296015037,1567042874854596,-1567042578841830,-1567042578843007,4514
296114163,1567042874955904,-1567042578843517,-1567042578843007,3530
296218166,1567042875058993,-1567042578843793,-1567042578843008,5908
296314111,1567042875156130,-1567042578843826,-1567042578843010,3372
296414818,1567042875255631,-1567042578842667,-1567042578843007,3676
296518956,1567042875359748,-1567042578844085,-1567042578843009,6344
296620732,1567042875459925,-1567042578841784,-1567042578843004,5161
296719902,1567042875562318,-1567042578845861,-1567042578843012,6863
296823200,1567042875661775,-1567042578842419,-1567042578843009,7667
296922734,1567042875761866,-1567042578842810,-1567042578843007,7335
297019095,1567042875859882,-1567042578842371,-1567042578843004,3146
297123867,1567042875962822,-1567042578843127,-1567042578843003,8320
297217730,1567042876059168,-1567042578844046,-1567042578843005,5193
297317746,1567042876159331,-1567042578844442,-1567042578843008,5693
297415338,1567042876257679,-1567042578844257,-1567042578843010,3811
297520753,1567042876359363,-1567042578842867,-1567042578843009,8492
297620735,1567042876459477,-1567042578843431,-1567042578843009,9356
297723745,1567042876561866,-1567042578843817,-1567042578843009,11387
297817740,1567042876658883,-1567042578843371,-1567042578843008,4429
297917698,1567042876757520,-1567042578842529,-1567042578843006,5387
298015980,1567042876855764,-1567042578841732,-1567042578843001,3875
298118765,1567042876957982,-1567042578842472,-1567042578842998,6489
298221722,1567042877059384,-1567042578842142,-1567042578842994,8938
298315836,1567042877157198,-1567042578843094,-1567042578842993,3443
298418698,1567042877258451,-1567042578842971,-1567042578842992,6415
298517763,1567042877357206,-1567042578842072,-1567042578842988,5232
298617928,1567042877459357,-1567042578844220,-1567042578842990,5560
298720738,1567042877560222,-1567042578843348,-1567042578842990,7702
298816815,1567042877656014,-1567042578841569,-1567042578842985,4712
298915923,1567042877758148,-1567042578843674,-1567042578842985,2877
299016029,1567042877856294,-1567042578842922,-1567042578842984,2876
299122712,1567042877961038,-1567042578842859,-1567042578842982,9043
299218227,1567042878060626,-1567042578844796,-1567042578842986,4770
299320731,1567042878159186,-1567042578842150,-1567042578842983,7368
299417974,1567042878259746,-1567042578843947,-1567042578842984,4326
299520983,1567042878358939,-1567042578842677,-1567042578842982,9418
