timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
240734717,5.08374,3.3209472,1,0,1,0,1,0,0
241234717,5.0756836,3.3177245,1,0,1,0,1,0,0
241734717,5.0740724,3.319336,1,0,1,0,1,0,0
242234718,5.103076,3.319336,1,0,1,0,1,0,0
242734717,5.0756836,3.319336,1,0,1,0,1,0,0
243234717,5.0805173,3.3209472,1,0,1,0,1,0,0
243734718,5.0660157,3.319336,1,0,1,0,1,0,0
244234718,5.0724607,3.319336,1,0,1,0,1,0,0
244734718,5.0756836,3.319336,1,0,1,0,1,0,0
245234717,5.077295,3.3177245,1,0,1,0,1,0,0
245734717,5.069238,3.319336,1,0,1,0,1,0,0
246234717,5.0950193,3.319336,1,0,1,0,1,0,0
246734717,5.0966306,3.319336,1,0,1,0,1,0,0
247234717,5.0756836,3.319336,1,0,1,0,1,0,0
247734717,5.0901856,3.319336,1,0,1,0,1,0,0
248234717,5.0966306,3.319336,1,0,1,0,1,0,0
248734718,5.0756836,3.3177245,1,0,1,0,1,0,0
249234717,5.078906,3.319336,1,0,1,0,1,0,0
249734718,5.093408,3.319336,1,0,1,0,1,0,0
250234718,5.082129,3.3177245,1,0,1,0,1,0,0
250744717,5.0756836,3.3177245,1,0,1,0,1,0,0
251244718,5.0756836,3.319336,1,0,1,0,1,0,0
251744717,5.082129,3.319336,1,0,1,0,1,0,0
252244717,5.0756836,3.319336,1,0,1,0,1,0,0
252744718,5.0724607,3.319336,1,0,1,0,1,0,0
253244717,5.0966306,3.3177245,1,0,1,0,1,0,0
253744717,5.077295,3.319336,1,0,1,0,1,0,0
254244717,5.0740724,3.319336,1,0,1,0,1,0,0
254744717,5.0756836,3.3177245,1,0,1,0,1,0,0
255244717,5.08374,3.319336,1,0,1,0,1,0,0
255744717,5.0756836,3.319336,1,0,1,0,1,0,0
256244717,5.0950193,3.319336,1,0,1,0,1,0,0
256744717,5.077295,3.319336,1,0,1,0,1,0,0
257254721,5.0740724,3.3177245,1,0,1,0,1,0,0
257754717,5.0950193,3.319336,1,0,1,0,1,0,0
258254717,5.0901856,3.3177245,1,0,1,0,1,0,0
258754717,5.077295,3.319336,1,0,1,0,1,0,0
259254717,5.0756836,3.319336,1,0,1,0,1,0,0
259754717,5.078906,3.319336,1,0,1,0,1,0,0
260254729,5.054736,3.314502,1,0,1,0,1,0,0
260764718,5.0982423,3.3177245,1,0,1,0,1,0,0
261264722,5.0708494,3.319336,1,0,1,0,1,0,0
261764760,5.0982423,3.319336,1,0,1,0,1,0,0
262264717,5.091797,3.3209472,1,0,1,0,1,0,0
262764717,5.077295,3.3177245,1,0,1,0,1,0,0
263264717,5.0724607,3.3177245,1,0,1,0,1,0,0
263764719,5.0869627,3.3177245,1,0,1,0,1,0,0
264264718,5.0901856,3.319336,1,0,1,0,1,0,0
264764717,5.0966306,3.3209472,1,0,1,0,1,0,0
265264717,5.0724607,3.319336,1,0,1,0,1,0,0
265764719,5.078906,3.319336,1,0,1,0,1,0,0
266274724,5.078906,3.319336,1,0,1,0,1,0,0
266774717,5.0740724,3.319336,1,0,1,0,1,0,0
267274718,5.0853515,3.319336,1,0,1,0,1,0,0
267774721,5.0966306,3.3177245,1,0,1,0,1,0,0
268274717,5.0853515,3.319336,1,0,1,0,1,0,0
268774717,5.0982423,3.319336,1,0,1,0,1,0,0
269274717,5.0740724,3.319336,1,0,1,0,1,0,0
269774717,5.077295,3.319336,1,0,1,0,1,0,0
270274717,5.0724607,3.319336,1,0,1,0,1,0,0
270774717,5.077295,3.319336,1,0,1,0,1,0,0
271274724,5.0805173,3.319336,1,0,1,0,1,0,0
271774718,5.0805173,3.3209472,1,0,1,0,1,0,0
272274717,5.078906,3.319336,1,0,1,0,1,0,0
272774718,5.0805173,3.3177245,1,0,1,0,1,0,0
273284717,5.078906,3.3209472,1,0,1,0,1,0,0
273784717,5.0998535,3.319336,1,0,1,0,1,0,0
274284717,5.0982423,3.319336,1,0,1,0,1,0,0
274784717,5.0805173,3.319336,1,0,1,0,1,0,0
275284717,5.0805173,3.319336,1,0,1,0,1,0,0
275784717,5.091797,3.3177245,1,0,1,0,1,0,0
276284717,5.088574,3.319336,1,0,1,0,1,0,0
276784717,5.077295,3.319336,1,0,1,0,1,0,0
277284717,5.0982423,3.3209472,1,0,1,0,1,0,0
277784717,5.078906,3.319336,1,0,1,0,1,0,0
278284718,5.0756836,3.3209472,1,0,1,0,1,0,0
278784717,5.0853515,3.319336,1,0,1,0,1,0,0
279284717,5.078906,3.319336,1,0,1,0,1,0,0
279784717,5.078906,3.319336,1,0,1,0,1,0,0
280284717,5.088574,3.319336,1,0,1,0,1,0,0
280784717,5.0901856,3.319336,1,0,1,0,1,0,0
281284717,5.0740724,3.319336,1,0,1,0,1,0,0
281784717,5.091797,3.3177245,1,0,1,0,1,0,0
282284717,5.0724607,3.319336,1,0,1,0,1,0,0
282784718,5.0756836,3.3177245,1,0,1,0,1,0,0
283294717,5.078906,3.319336,1,0,1,0,1,0,0
283794717,5.0756836,3.319336,1,0,1,0,1,0,0
284294721,5.077295,3.319336,1,0,1,0,1,0,0
284794718,5.093408,3.3177245,1,0,1,0,1,0,0
285294718,5.078906,3.3209472,1,0,1,0,1,0,0
285794717,5.082129,3.319336,1,0,1,0,1,0,0
286294718,5.077295,3.319336,1,0,1,0,1,0,0
286794717,5.0966306,3.319336,1,0,1,0,1,0,0
287294717,5.0998535,3.319336,1,0,1,0,1,0,0
287794717,5.0756836,3.319336,1,0,1,0,1,0,0
288294717,5.0756836,3.319336,1,0,1,0,1,0,0
288794717,5.077295,3.319336,1,0,1,0,1,0,0
289294718,5.077295,3.3209472,1,0,1,0,1,0,0
289804717,5.0724607,3.319336,1,0,1,0,1,0,0
290304717,5.0724607,3.319336,1,0,1,0,1,0,0
290804717,5.077295,3.319336,1,0,1,0,1,0,0
291304717,5.0966306,3.319336,1,0,1,0,1,0,0
291804717,5.0966306,3.319336,1,0,1,0,1,0,0
292304717,5.091797,3.319336,1,0,1,0,1,0,0
292804717,5.0901856,3.319336,1,0,1,0,1,0,0
293304717,5.077295,3.319336,1,0,1,0,1,0,0
293804717,5.0740724,3.3177245,1,0,1,0,1,0,0
294304717,5.08374,3.319336,1,0,1,0,1,0,0
294814717,5.077295,3.3177245,1,0,1,0,1,0,0
295314726,5.0998535,3.319336,1,0,1,0,1,0,0
295814718,5.0901856,3.319336,1,0,1,0,1,0,0
296324717,5.082129,3.319336,1,0,1,0,1,0,0
296824718,5.0982423,3.319336,1,0,1,0,1,0,0
297324717,5.0740724,3.319336,1,0,1,0,1,0,0
297824718,5.093408,3.319336,1,0,1,0,1,0,0
298324717,5.0740724,3.319336,1,0,1,0,1,0,0
298834717,5.0740724,3.319336,1,0,1,0,1,0,0
299334725,5.091797,3.319336,1,0,1,0,1,0,0
299834717,5.0756836,3.3177245,1,0,1,0,1,0,0
300334717,5.0950193,3.3209472,1,0,1,0,1,0,0
300834717,5.078906,3.319336,1,0,1,0,1,0,0
301334718,5.078906,3.3225586,1,0,1,0,1,0,0
301834718,5.0756836,3.3209472,1,0,1,0,1,0,0
302344717,5.082129,3.319336,1,0,1,0,1,0,0
302844717,5.088574,3.3177245,1,0,1,0,1,0,0
303344717,5.0756836,3.319336,1,0,1,0,1,0,0
303844726,5.0756836,3.319336,1,0,1,0,1,0,0
304344717,5.078906,3.319336,1,0,1,0,1,0,0
304854717,5.0740724,3.319336,1,0,1,0,1,0,0
305354717,5.0982423,3.319336,1,0,1,0,1,0,0
305854717,5.093408,3.319336,1,0,1,0,1,0,0
306354717,5.0998535,3.319336,1,0,1,0,1,0,0
306854717,5.091797,3.319336,1,0,1,0,1,0,0
307354718,5.067627,3.3177245,1,0,1,0,1,0,0
307854717,5.0724607,3.3209472,1,0,1,0,1,0,0
308354719,5.082129,3.3209472,1,0,1,0,1,0,0
308854720,5.0966306,3.319336,1,0,1,0,1,0,0
309354718,5.078906,3.319336,1,0,1,0,1,0,0
309854719,5.0740724,3.3177245,1,0,1,0,1,0,0
310354717,5.078906,3.319336,1,0,1,0,1,0,0
310854726,5.088574,3.319336,1,0,1,0,1,0,0
311364723,5.0869627,3.319336,1,0,1,0,1,0,0
311864717,5.08374,3.319336,1,0,1,0,1,0,0
312364717,5.082129,3.319336,1,0,1,0,1,0,0
312864717,5.078906,3.319336,1,0,1,0,1,0,0
313364717,5.078906,3.319336,1,0,1,0,1,0,0
313864717,5.0950193,3.319336,1,0,1,0,1,0,0
314364717,5.0756836,3.3209472,1,0,1,0,1,0,0
314864723,5.077295,3.3209472,1,0,1,0,1,0,0
315364717,5.091797,3.319336,1,0,1,0,1,0,0
315864717,5.08374,3.319336,1,0,1,0,1,0,0
316364717,5.0756836,3.319336,1,0,1,0,1,0,0
316864717,5.0901856,3.3177245,1,0,1,0,1,0,0
317364717,5.0966306,3.319336,1,0,1,0,1,0,0
317874718,5.0724607,3.319336,1,0,1,0,1,0,0
318374719,5.077295,3.319336,1,0,1,0,1,0,0
318874717,5.091797,3.3209472,1,0,1,0,1,0,0
319374717,5.0740724,3.3209472,1,0,1,0,1,0,0
319874717,5.0950193,3.3209472,1,0,1,0,1,0,0
